Time[s],UWB_Simple::Anchor1UwbTx::Index_1,UWB_Simple::Anchor1UwbTx::Dis_1,UWB_Simple::Anchor2UwbTx::Index_2,UWB_Simple::Anchor2UwbTx::Dis_2,UWB_Simple::Anchor3UwbTx::Index_3,UWB_Simple::Anchor3UwbTx::Dis_3,UWB_Simple::Anchor4UwbTx::Index_4,UWB_Simple::Anchor4UwbTx::Dis_4,UWB_Simple::Anchor5UwbTx::Index_5,UWB_Simple::Anchor5UwbTx::Dis_5,UWB_Simple::CarSts::Carsts_Y,UWB_Simple::CarSts::Carsts_X,UWB_Simple::CarSts::Carsts_TestSts,UWB_Simple::CarSts::Carsts_RobotTaskID,UWB_Simple::CarSts::Carsts_RobotInMotion,UWB_Simple::CarSts::Carsts_Robot_Z,UWB_Simple::CarSts::Carsts_Robot_Y,UWB_Simple::CarSts::Carsts_Robot_X,UWB_Simple::CarSts::Carsts_RealTi,UWB_Simple::CarSts::CarSts_CarTaskID,UWB_Simple::CarSts::Carsts_CarInMotion,UWB_Simple::CarSts::Carsts_Angle
5.407178,,,,,,,,,,,1314,73,0,0,0,560,-3,37,638682351710000000,-1,1,179000
5.408634,,,,,,,,,,,1361,75,0,0,0,560,-3,37,638682351710000000,-1,1,179000
5.441649,,,63960,300,,,,,,,,,,,,,,,,,,
5.442827,,,,,,,,,63960,241,,,,,,,,,,,,
5.444054,,,,,,,63960,390,,,,,,,,,,,,,,
5.446349,63960,446,,,,,,,,,,,,,,,,,,,,
5.447464,,,,,63960,211,,,,,,,,,,,,,,,,
5.535740,,,,,,,,,64008,239,,,,,,,,,,,,
5.536137,,,,,,,64008,396,,,,,,,,,,,,,,
5.537687,64008,436,,,,,,,,,,,,,,,,,,,,
5.538789,,,,,64008,217,,,,,,,,,,,,,,,,
5.542160,,,,,,,,,,,1417,76,0,0,0,560,-3,37,638682351710000000,-1,1,179000
5.544452,,,64008,293,,,,,,,,,,,,,,,,,,
5.631573,,,,,64056,217,,,,,,,,,,,,,,,,
5.634056,,,64056,286,,,,,,,,,,,,,,,,,,
5.635279,,,,,,,,,64056,227,,,,,,,,,,,,
5.636502,,,,,,,64056,405,,,,,,,,,,,,,,
5.638040,64056,435,,,,,,,,,,,,,,,,,,,,
5.675214,,,,,,,,,,,1463,78,0,0,0,560,-3,37,638682351710000000,-1,1,179000
5.676672,,,,,,,,,,,1519,80,0,0,0,560,-3,37,638682351710000000,-1,1,179000
5.686182,,,,,,,,,,,1565,81,0,0,0,560,-3,37,638682351710000000,-1,1,179000
5.687631,,,,,,,,,,,1627,84,0,0,0,560,-3,37,638682351710000000,-1,1,179000
5.727573,,,,,,,64104,407,,,,,,,,,,,,,,
5.727684,,,,,,,,,64104,224,,,,,,,,,,,,
5.729139,64104,429,,,,,,,,,,,,,,,,,,,,
5.731268,,,,,64104,225,,,,,,,,,,,,,,,,
5.735656,,,64104,286,,,,,,,,,,,,,,,,,,
5.793162,,,,,,,,,,,1668,85,0,0,0,560,-3,37,638682351710000000,-1,1,179000
5.823598,,,,,64152,228,,,,,,,,,,,,,,,,
5.826221,,,64152,283,,,,,,,,,,,,,,,,,,
5.827443,,,,,,,,,64152,233,,,,,,,,,,,,
5.828666,,,,,,,64152,406,,,,,,,,,,,,,,
5.830481,64152,427,,,,,,,,,,,,,,,,,,,,
5.919517,,,64200,279,,,,,,,,,,,,,,,,,,
5.919629,,,,,,,64200,409,,,,,,,,,,,,,,
5.919740,,,,,,,,,64200,237,,,,,,,,,,,,
5.921787,64200,426,,,,,,,,,,,,,,,,,,,,
5.923008,,,,,64200,230,,,,,,,,,,,,,,,,
6.015553,,,,,64248,240,,,,,,,,,,,,,,,,
6.018684,,,64248,278,,,,,,,,,,,,,,,,,,
6.020499,,,,,,,64248,405,,,,,,,,,,,,,,
6.020611,,,,,,,,,64248,237,,,,,,,,,,,,
6.022952,64248,425,,,,,,,,,,,,,,,,,,,,
6.111604,,,,,,,,,64296,237,,,,,,,,,,,,
6.111717,,,,,,,64296,397,,,,,,,,,,,,,,
6.112127,,,64296,273,,,,,,,,,,,,,,,,,,
6.114044,64296,420,,,,,,,,,,,,,,,,,,,,
6.115269,,,,,64296,245,,,,,,,,,,,,,,,,
6.138291,,,,,,,,,,,1729,88,0,0,0,560,-3,37,638682351710000000,-1,1,-180000
6.139747,,,,,,,,,,,1769,89,0,0,0,560,-3,37,638682351720000000,-1,1,-180000
6.141145,,,,,,,,,,,1826,90,0,0,0,560,-3,37,638682351720000000,-1,1,-180000
6.178253,,,,,,,,,,,1883,92,0,0,0,560,-3,37,638682351720000000,-1,1,-180000
6.207543,,,,,64344,247,,,,,,,,,,,,,,,,
6.211040,,,64344,274,,,,,,,,,,,,,,,,,,
6.214085,,,,,,,64344,395,,,,,,,,,,,,,,
6.215311,64344,428,,,,,,,,,,,,,,,,,,,,
6.216474,,,,,,,,,64344,235,,,,,,,,,,,,
6.303523,,,64392,266,,,,,,,,,,,,,,,,,,
6.303634,,,,,,,,,64392,238,,,,,,,,,,,,
6.304789,,,,,,,64392,429,,,,,,,,,,,,,,
6.306362,64392,422,,,,,,,,,,,,,,,,,,,,
6.307697,,,,,64392,248,,,,,,,,,,,,,,,,
6.399530,64440,419,,,,,,,,,,,,,,,,,,,,
6.399641,,,,,64440,256,,,,,,,,,,,,,,,,
6.403389,,,64440,261,,,,,,,,,,,,,,,,,,
6.404615,,,,,,,,,64440,238,,,,,,,,,,,,
6.406244,,,,,,,64440,403,,,,,,,,,,,,,,
6.494177,,,,,,,,,,,1930,94,0,0,0,560,-3,37,638682351720000000,-1,1,-180000
6.496347,,,64488,252,,,,,,,,,,,,,,,,,,
6.496457,,,,,,,,,64488,237,,,,,,,,,,,,
6.496628,,,,,,,64488,454,,,,,,,,,,,,,,
6.498587,64488,413,,,,,,,,,,,,,,,,,,,,
6.500094,,,,,64488,262,,,,,,,,,,,,,,,,
6.591521,64536,401,,,,,,,,,,,,,,,,,,,,
6.591632,,,,,64536,266,,,,,,,,,,,,,,,,
6.595769,,,64536,250,,,,,,,,,,,,,,,,,,
6.596994,,,,,,,,,64536,237,,,,,,,,,,,,
6.598219,,,,,,,64536,443,,,,,,,,,,,,,,
6.687553,,,,,,,,,64584,237,,,,,,,,,,,,
6.689234,,,,,,,64584,454,,,,,,,,,,,,,,
6.690581,,,64584,248,,,,,,,,,,,,,,,,,,
6.691938,64584,402,,,,,,,,,,,,,,,,,,,,
6.693287,,,,,64584,268,,,,,,,,,,,,,,,,
6.783510,64632,407,,,,,,,,,,,,,,,,,,,,
6.783621,,,,,64632,281,,,,,,,,,,,,,,,,
6.788083,,,64632,247,,,,,,,,,,,,,,,,,,
6.789306,,,,,,,,,64632,238,,,,,,,,,,,,
6.790529,,,,,,,64632,454,,,,,,,,,,,,,,
6.879499,,,64680,239,,,,,,,,,,,,,,,,,,
6.881345,,,,,,,,,64680,236,,,,,,,,,,,,
6.882120,,,,,,,64680,432,,,,,,,,,,,,,,
6.883513,64680,396,,,,,,,,,,,,,,,,,,,,
6.884734,,,,,64680,284,,,,,,,,,,,,,,,,
6.975541,64728,407,,,,,,,,,,,,,,,,,,,,
6.976444,,,,,64728,293,,,,,,,,,,,,,,,,
6.980371,,,64728,234,,,,,,,,,,,,,,,,,,
6.982333,,,,,,,,,64728,235,,,,,,,,,,,,
6.982644,,,,,,,64728,457,,,,,,,,,,,,,,
7.029190,,,,,,,,,,,1987,96,0,0,0,560,-3,37,638682351720000000,-1,1,-180000
7.038172,,,,,,,,,,,2034,97,0,0,0,560,-3,37,638682351720000000,-1,1,-180000
7.071514,,,64776,229,,,,,,,,,,,,,,,,,,
7.074467,,,,,,,64776,451,,,,,,,,,,,,,,
7.075262,,,,,,,,,64776,239,,,,,,,,,,,,
7.076734,64776,411,,,,,,,,,,,,,,,,,,,,
7.078297,,,,,64776,301,,,,,,,,,,,,,,,,
7.102191,,,,,,,,,,,2086,99,0,0,0,560,-3,37,638682351720000000,-1,1,-180000
7.118285,,,,,,,,,,,2133,100,0,0,0,560,-3,37,638682351720000000,-1,1,-180000
7.119731,,,,,,,,,,,2190,101,0,0,0,560,-3,37,638682351720000000,-1,1,-180000
7.121156,,,,,,,,,,,2236,103,0,0,0,560,-3,37,638682351720000000,-1,1,-180000
7.122592,,,,,,,,,,,2292,104,0,0,0,560,-3,37,638682351730000000,-1,1,-180000
7.123984,,,,,,,,,,,2339,105,0,0,0,560,-3,37,638682351730000000,-1,1,-180000
7.167493,64824,383,,,,,,,,,,,,,,,,,,,,
7.169398,,,,,64824,306,,,,,,,,,,,,,,,,
7.172184,,,,,,,,,,,2391,107,0,0,0,560,-3,37,638682351730000000,-1,1,-180000
7.173992,,,,,,,,,64824,236,,,,,,,,,,,,
7.174103,,,64824,227,,,,,,,,,,,,,,,,,,
7.176264,,,,,,,64824,442,,,,,,,,,,,,,,
7.263965,,,64872,216,,,,,,,,,,,,,,,,,,
7.265192,,,,,,,,,64872,239,,,,,,,,,,,,
7.266517,,,,,,,64872,502,,,,,,,,,,,,,,
7.268194,64872,424,,,,,,,,,,,,,,,,,,,,
7.269759,,,,,64872,312,,,,,,,,,,,,,,,,
7.320192,,,,,,,,,,,2448,106,0,0,0,560,-3,37,638682351730000000,-1,1,-179000
7.359484,64920,423,,,,,,,,,,,,,,,,,,,,
7.360973,,,,,64920,316,,,,,,,,,,,,,,,,
7.365130,,,64920,210,,,,,,,,,,,,,,,,,,
7.366348,,,,,,,,,64920,240,,,,,,,,,,,,
7.368257,,,,,,,64920,481,,,,,,,,,,,,,,
7.389191,,,,,,,,,,,2505,108,0,0,0,560,-3,37,638682351730000000,-1,1,-179000
7.456285,,,64968,207,,,,,,,,,,,,,,,,,,
7.457512,,,,,,,,,64968,236,,,,,,,,,,,,
7.458736,,,,,,,64968,496,,,,,,,,,,,,,,
7.460690,64968,387,,,,,,,,,,,,,,,,,,,,
7.462367,,,,,64968,320,,,,,,,,,,,,,,,,
7.551533,65016,416,,,,,,,,,,,,,,,,,,,,
7.551646,,,,,,,65016,483,,,,,,,,,,,,,,
7.553414,,,,,65016,315,,,,,,,,,,,,,,,,
7.557513,,,65016,201,,,,,,,,,,,,,,,,,,
7.558740,,,,,,,,,65016,234,,,,,,,,,,,,
7.648573,,,65064,197,,,,,,,,,,,,,,,,,,
7.650854,,,,,,,65064,457,,,,,,,,,,,,,,
7.650965,,,,,,,,,65064,236,,,,,,,,,,,,
7.652677,65064,422,,,,,,,,,,,,,,,,,,,,
7.654291,,,,,,,,,,,2551,108,0,0,0,560,-3,37,638682351730000000,-1,1,-179000
7.655765,,,,,,,,,,,2604,108,0,0,0,560,-3,37,638682351730000000,-1,1,-179000
7.655877,,,,,65064,318,,,,,,,,,,,,,,,,
7.696199,,,,,,,,,,,2651,108,0,0,0,560,-3,37,638682351730000000,-1,1,-179000
7.743823,,,,,,,65112,467,,,,,,,,,,,,,,
7.744965,65112,411,,,,,,,,,,,,,,,,,,,,
7.746189,,,,,65112,321,,,,,,,,,,,,,,,,
7.750480,,,65112,192,,,,,,,,,,,,,,,,,,
7.751659,,,,,,,,,65112,239,,,,,,,,,,,,
7.774199,,,,,,,,,,,2708,106,0,0,0,560,-3,37,638682351730000000,-1,1,-178000
7.842119,,,,,,,,,65160,241,,,,,,,,,,,,
7.842465,,,65160,185,,,,,,,,,,,,,,,,,,
7.843662,,,,,,,65160,472,,,,,,,,,,,,,,
7.845831,65160,429,,,,,,,,,,,,,,,,,,,,
7.847696,,,,,65160,329,,,,,,,,,,,,,,,,
7.901259,,,,,,,,,,,2755,104,0,0,0,560,-3,37,638682351730000000,-1,1,-178000
7.935482,,,,,,,,,65208,243,,,,,,,,,,,,
7.935595,,,,,,,65208,476,,,,,,,,,,,,,,
7.937023,65208,411,,,,,,,,,,,,,,,,,,,,
7.938246,,,,,65208,330,,,,,,,,,,,,,,,,
7.942267,,,65208,183,,,,,,,,,,,,,,,,,,
8.014208,,,,,,,,,,,2812,101,0,0,0,560,-3,37,638682351740000000,-1,1,-178000
8.031503,,,,,65256,334,,,,,,,,,,,,,,,,
8.033532,,,65256,180,,,,,,,,,,,,,,,,,,
8.034752,,,,,,,,,65256,242,,,,,,,,,,,,
8.037123,,,,,,,65256,484,,,,,,,,,,,,,,
8.038026,65256,404,,,,,,,,,,,,,,,,,,,,
8.127557,,,,,,,65304,487,,,,,,,,,,,,,,
8.128784,65304,403,,,,,,,,,,,,,,,,,,,,
8.130136,,,,,,,,,65304,241,,,,,,,,,,,,
8.131041,,,,,65304,342,,,,,,,,,,,,,,,,
8.134768,,,65304,176,,,,,,,,,,,,,,,,,,
8.223455,,,,,65352,355,,,,,,,,,,,,,,,,
8.225982,,,65352,173,,,,,,,,,,,,,,,,,,
8.227204,,,,,,,,,65352,244,,,,,,,,,,,,
8.227575,,,,,,,65352,494,,,,,,,,,,,,,,
8.230362,65352,383,,,,,,,,,,,,,,,,,,,,
8.319460,,,,,,,65400,504,,,,,,,,,,,,,,
8.319571,,,65400,167,,,,,,,,,,,,,,,,,,
8.319681,,,,,,,,,65400,245,,,,,,,,,,,,
8.321180,65400,394,,,,,,,,,,,,,,,,,,,,
8.323041,,,,,65400,354,,,,,,,,,,,,,,,,
8.402216,,,,,,,,,,,2859,98,0,0,0,560,-3,37,638682351740000000,-1,1,-177000
8.415895,,,,,65448,363,,,,,,,,,,,,,,,,
8.419225,,,,,,,,,,,2912,94,0,0,0,560,-3,37,638682351740000000,-1,1,-177000
8.419337,,,65448,160,,,,,,,,,,,,,,,,,,
8.419447,,,,,,,,,65448,247,,,,,,,,,,,,
8.420767,,,,,,,,,,,2964,89,0,0,0,560,-3,37,638682351740000000,-1,1,-177000
8.422180,,,,,,,,,,,3016,83,0,0,0,560,-3,37,638682351740000000,-1,1,-175999
8.422293,,,,,,,65448,510,,,,,,,,,,,,,,
8.422464,65448,385,,,,,,,,,,,,,,,,,,,,
8.511425,,,65496,156,,,,,,,,,,,,,,,,,,
8.511537,,,,,,,,,65496,261,,,,,,,,,,,,
8.513338,,,,,,,65496,521,,,,,,,,,,,,,,
8.514149,65496,400,,,,,,,,,,,,,,,,,,,,
8.516088,,,,,65496,362,,,,,,,,,,,,,,,,
8.560217,,,,,,,,,,,3073,78,0,0,0,560,-3,37,638682351740000000,-1,1,-175999
8.599211,,,,,,,,,,,3125,71,0,0,0,560,-3,37,638682351740000000,-1,1,-174999
8.607443,,,,,8,366,,,,,,,,,,,,,,,,
8.611465,,,,,,,,,8,254,,,,,,,,,,,,
8.611909,,,,,,,8,514,,,,,,,,,,,,,,
8.614433,,,8,155,,,,,,,,,,,,,,,,,,
8.614766,8,389,,,,,,,,,,,,,,,,,,,,
8.703429,,,,,,,,,56,253,,,,,,,,,,,,
8.703540,,,56,151,,,,,,,,,,,,,,,,,,
8.703654,,,,,,,56,517,,,,,,,,,,,,,,
8.705817,56,398,,,,,,,,,,,,,,,,,,,,
8.708424,,,,,56,373,,,,,,,,,,,,,,,,
8.799432,,,,,104,376,,,,,,,,,,,,,,,,
8.803837,,,,,,,,,104,265,,,,,,,,,,,,
8.803948,,,104,149,,,,,,,,,,,,,,,,,,
8.804286,,,,,,,104,520,,,,,,,,,,,,,,
8.807165,104,389,,,,,,,,,,,,,,,,,,,,
8.895449,,,152,148,,,,,,,,,,,,,,,,,,
8.895563,,,,,,,152,515,,,,,,,,,,,,,,
8.896972,,,,,,,,,152,262,,,,,,,,,,,,
8.898317,152,391,,,,,,,,,,,,,,,,,,,,
8.900055,,,,,152,378,,,,,,,,,,,,,,,,
8.935229,,,,,,,,,,,3171,65,0,0,0,560,-3,37,638682351740000000,-1,1,-174999
8.939209,,,,,,,,,,,3227,56,0,0,0,560,-3,37,638682351740000000,-1,1,-174000
8.980299,,,,,,,,,,,3283,46,0,0,0,560,-3,37,638682351740000000,-1,1,-173000
8.981745,,,,,,,,,,,3329,39,0,0,0,560,-3,37,638682351750000000,-1,1,-173000
8.991414,200,363,,,,,,,,,,,,,,,,,,,,
8.991526,,,,,200,384,,,,,,,,,,,,,,,,
8.995589,,,200,144,,,,,,,,,,,,,,,,,,
8.996811,,,,,,,200,519,,,,,,,,,,,,,,
8.996922,,,,,,,,,200,269,,,,,,,,,,,,
9.087405,,,248,136,,,,,,,,,,,,,,,,,,
9.087516,,,,,,,,,248,273,,,,,,,,,,,,
9.088627,,,,,,,248,522,,,,,,,,,,,,,,
9.090758,248,354,,,,,,,,,,,,,,,,,,,,
9.092403,,,,,248,383,,,,,,,,,,,,,,,,
9.116231,,,,,,,,,,,3380,30,0,0,0,560,-3,37,638682351750000000,-1,1,-172000
9.168214,,,,,,,,,,,3425,21,0,0,0,560,-3,37,638682351750000000,-1,1,-172000
9.183470,296,344,,,,,,,,,,,,,,,,,,,,
9.183581,,,,,296,389,,,,,,,,,,,,,,,,
9.188219,,,296,123,,,,,,,,,,,,,,,,,,
9.190182,,,,,,,,,296,274,,,,,,,,,,,,
9.191691,,,,,,,296,527,,,,,,,,,,,,,,
9.279397,,,344,124,,,,,,,,,,,,,,,,,,
9.280627,,,,,,,344,528,,,,,,,,,,,,,,
9.280989,,,,,,,,,344,272,,,,,,,,,,,,
9.283844,344,354,,,,,,,,,,,,,,,,,,,,
9.285401,,,,,344,393,,,,,,,,,,,,,,,,
9.375431,392,372,,,,,,,,,,,,,,,,,,,,
9.376564,,,,,392,397,,,,,,,,,,,,,,,,
9.380196,,,392,126,,,,,,,,,,,,,,,,,,
9.381420,,,,,,,,,392,275,,,,,,,,,,,,
9.381533,,,,,,,392,540,,,,,,,,,,,,,,
9.415237,,,,,,,,,,,3481,9,0,0,0,560,-3,37,638682351750000000,-1,1,-171000
9.416705,,,,,,,,,,,3526,-1,0,0,0,560,-3,37,638682351750000000,-1,1,-170000
9.452215,,,,,,,,,,,3582,-14,0,0,0,560,-3,37,638682351750000000,-1,1,-170000
9.471389,,,440,127,,,,,,,,,,,,,,,,,,
9.472617,,,,,,,440,544,,,,,,,,,,,,,,
9.472728,,,,,,,,,440,285,,,,,,,,,,,,
9.475575,440,327,,,,,,,,,,,,,,,,,,,,
9.477094,,,,,440,400,,,,,,,,,,,,,,,,
9.567390,488,336,,,,,,,,,,,,,,,,,,,,
9.568618,,,,,488,399,,,,,,,,,,,,,,,,
9.572544,,,488,126,,,,,,,,,,,,,,,,,,
9.573763,,,,,,,,,488,278,,,,,,,,,,,,
9.574107,,,,,,,488,538,,,,,,,,,,,,,,
9.621240,,,,,,,,,,,3627,-27,0,0,0,560,-3,37,638682351750000000,-1,1,-169000
9.663699,,,536,121,,,,,,,,,,,,,,,,,,
9.664926,,,,,,,,,536,282,,,,,,,,,,,,
9.666357,,,,,,,536,541,,,,,,,,,,,,,,
9.667864,536,333,,,,,,,,,,,,,,,,,,,,
9.669564,,,,,536,406,,,,,,,,,,,,,,,,
9.682238,,,,,,,,,,,3687,-43,0,0,0,560,-3,37,638682351750000000,-1,1,-168000
9.760062,584,336,,,,,,,,,,,,,,,,,,,,
9.761971,,,,,584,410,,,,,,,,,,,,,,,,
9.764862,,,584,136,,,,,,,,,,,,,,,,,,
9.766088,,,,,,,,,584,303,,,,,,,,,,,,
9.767389,,,,,,,584,539,,,,,,,,,,,,,,
9.855986,,,632,133,,,,,,,,,,,,,,,,,,
9.857212,,,,,,,,,632,318,,,,,,,,,,,,
9.857544,,,,,,,632,535,,,,,,,,,,,,,,
9.860671,632,333,,,,,,,,,,,,,,,,,,,,
9.862840,,,,,632,419,,,,,,,,,,,,,,,,
9.890238,,,,,,,,,,,3727,-55,0,0,0,560,-3,37,638682351750000000,-1,1,-168000
9.901230,,,,,,,,,,,3786,-75,0,0,0,560,-3,37,638682351750000000,-1,1,-167000
9.951406,680,323,,,,,,,,,,,,,,,,,,,,
9.953249,,,,,680,422,,,,,,,,,,,,,,,,
9.957242,,,680,121,,,,,,,,,,,,,,,,,,
9.958615,,,,,,,,,680,280,,,,,,,,,,,,
9.959934,,,,,,,680,546,,,,,,,,,,,,,,
10.013245,,,,,,,,,,,3831,-91,0,0,0,560,-3,37,638682351760000000,-1,1,-166000
10.049092,,,728,118,,,,,,,,,,,,,,,,,,
10.049203,,,,,,,,,728,288,,,,,,,,,,,,
10.050634,,,,,,,728,555,,,,,,,,,,,,,,
10.052529,728,324,,,,,,,,,,,,,,,,,,,,
10.054504,,,,,728,429,,,,,,,,,,,,,,,,
10.067242,,,,,,,,,,,3881,-108,0,0,0,560,-3,37,638682351760000000,-1,1,-164999
10.143977,776,325,,,,,,,,,,,,,,,,,,,,
10.145964,,,,,776,436,,,,,,,,,,,,,,,,
10.149680,,,776,118,,,,,,,,,,,,,,,,,,
10.150901,,,,,,,,,776,305,,,,,,,,,,,,
10.151206,,,,,,,776,556,,,,,,,,,,,,,,
10.241126,,,824,111,,,,,,,,,,,,,,,,,,
10.242350,,,,,,,824,548,,,,,,,,,,,,,,
10.243695,,,,,,,,,824,268,,,,,,,,,,,,
10.244926,824,329,,,,,,,,,,,,,,,,,,,,
10.246885,,,,,824,438,,,,,,,,,,,,,,,,
10.323098,,,,,,,864,0,,,,,,,,,,,,,,
10.336063,872,313,,,,,,,,,,,,,,,,,,,,
10.338404,,,,,872,442,,,,,,,,,,,,,,,,
10.342091,,,872,111,,,,,,,,,,,,,,,,,,
10.343315,,,,,,,,,872,281,,,,,,,,,,,,
10.424595,,,,,,,912,0,,,,,,,,,,,,,,
10.431362,,,,,920,447,,,,,,,,,,,,,,,,
10.433121,,,920,110,,,,,,,,,,,,,,,,,,
10.434342,,,,,,,,,920,294,,,,,,,,,,,,
10.437258,,,,,,,,,,,3927,-124,0,0,0,560,-3,37,638682351760000000,-1,1,-164000
10.437369,920,318,,,,,,,,,,,,,,,,,,,,
10.515477,,,,,,,960,0,,,,,,,,,,,,,,
10.527371,,,,,,,,,968,312,,,,,,,,,,,,
10.528990,968,330,,,,,,,,,,,,,,,,,,,,
10.530473,,,,,968,450,,,,,,,,,,,,,,,,
10.534408,,,968,109,,,,,,,,,,,,,,,,,,
10.539266,,,,,,,,,,,3981,-146,0,0,0,560,-3,37,638682351760000000,-1,1,-163000
10.540706,,,,,,,,,,,4035,-167,0,0,0,560,-3,37,638682351760000000,-1,1,-162000
10.553235,,,,,,,,,,,4078,-186,0,0,0,560,-3,37,638682351760000000,-1,1,-162000
10.573277,,,,,,,,,,,4126,-207,0,0,0,560,-3,37,638682351760000000,-1,1,-160999
10.624038,,,,,1016,454,,,,,,,,,,,,,,,,
10.625864,,,1016,108,,,,,,,,,,,,,,,,,,
10.627007,,,,,,,,,1016,290,,,,,,,,,,,,
10.627122,,,,,,,1016,574,,,,,,,,,,,,,,
10.629727,1016,334,,,,,,,,,,,,,,,,,,,,
10.700267,,,,,,,,,,,4168,-227,0,0,0,560,-3,37,638682351760000000,-1,1,-160000
10.707884,,,,,,,1056,0,,,,,,,,,,,,,,
10.719439,,,,,,,,,1064,295,,,,,,,,,,,,
10.720909,1064,337,,,,,,,,,,,,,,,,,,,,
10.722910,,,,,1064,458,,,,,,,,,,,,,,,,
10.726693,,,1064,103,,,,,,,,,,,,,,,,,,
10.799485,,,,,,,1104,0,,,,,,,,,,,,,,
10.815385,,,,,1112,459,,,,,,,,,,,,,,,,
10.817860,,,1112,97,,,,,,,,,,,,,,,,,,
10.819079,,,,,,,,,1112,306,,,,,,,,,,,,
10.822166,1112,340,,,,,,,,,,,,,,,,,,,,
10.909259,,,,,,,,,,,4219,-254,0,0,0,560,-3,37,638682351760000000,-1,1,-159000
10.912239,,,,,,,,,,,4260,-276,0,0,0,560,-3,37,638682351760000000,-1,1,-158000
10.912352,,,,,,,1160,0,,,,,,,,,,,,,,
10.912463,,,,,,,,,1160,307,,,,,,,,,,,,
10.913777,1160,333,,,,,,,,,,,,,,,,,,,,
10.915166,,,,,1160,456,,,,,,,,,,,,,,,,
10.919043,,,1160,93,,,,,,,,,,,,,,,,,,
11.007334,,,,,1208,465,,,,,,,,,,,,,,,,
11.010260,,,1208,100,,,,,,,,,,,,,,,,,,
11.011482,,,,,,,,,1208,305,,,,,,,,,,,,
11.011842,,,,,,,1208,607,,,,,,,,,,,,,,
11.014544,1208,333,,,,,,,,,,,,,,,,,,,,
11.017272,,,,,,,,,,,4309,-304,0,0,0,560,-3,37,638682351770000000,-1,1,-156999
11.103346,,,,,,,,,1256,296,,,,,,,,,,,,
11.103459,,,,,,,1256,606,,,,,,,,,,,,,,
11.103705,,,1256,103,,,,,,,,,,,,,,,,,,
11.105729,1256,340,,,,,,,,,,,,,,,,,,,,
11.107545,,,,,1256,463,,,,,,,,,,,,,,,,
11.167274,,,,,,,,,,,4350,-328,0,0,0,560,-3,37,638682351770000000,-1,1,-156000
11.169241,,,,,,,,,,,4393,-355,0,0,0,560,-3,37,638682351770000000,-1,1,-155000
11.199327,,,,,1304,468,,,,,,,,,,,,,,,,
11.202607,,,1304,104,,,,,,,,,,,,,,,,,,
11.203830,,,,,,,,,1304,304,,,,,,,,,,,,
11.205208,,,,,,,1304,0,,,,,,,,,,,,,,
11.207015,1304,324,,,,,,,,,,,,,,,,,,,,
11.266262,,,,,,,,,,,4440,-385,0,0,0,560,-3,37,638682351770000000,-1,1,-154000
11.285755,,,,,,,1344,0,,,,,,,,,,,,,,
11.295307,,,1352,96,,,,,,,,,,,,,,,,,,
11.295418,,,,,,,,,1352,304,,,,,,,,,,,,
11.298109,1352,333,,,,,,,,,,,,,,,,,,,,
11.299830,,,,,1352,473,,,,,,,,,,,,,,,,
11.376265,,,,,,,1392,0,,,,,,,,,,,,,,
11.378273,,,,,,,,,,,4479,-411,0,0,0,560,-3,37,638682351770000000,-1,1,-153000
11.391324,,,,,1400,470,,,,,,,,,,,,,,,,
11.391434,1400,338,,,,,,,,,,,,,,,,,,,,
11.394987,,,1400,97,,,,,,,,,,,,,,,,,,
11.396210,,,,,,,,,1400,305,,,,,,,,,,,,
11.477622,,,,,,,1440,0,,,,,,,,,,,,,,
11.487299,,,1448,86,,,,,,,,,,,,,,,,,,
11.487410,,,,,,,,,1448,308,,,,,,,,,,,,
11.490457,1448,335,,,,,,,,,,,,,,,,,,,,
11.492148,,,,,1448,470,,,,,,,,,,,,,,,,
11.529271,,,,,,,,,,,4499,-424,0,0,0,560,-4,37,638682351770000000,-1,1,-152000
11.568669,,,,,,,1488,0,,,,,,,,,,,,,,
11.583302,1496,333,,,,,,,,,,,,,,,,,,,,
11.583412,,,,,1496,473,,,,,,,,,,,,,,,,
11.586299,,,,,,,,,,,4507,-430,0,0,0,560,-3,37,638682351770000000,-1,0,-152000
11.587864,,,1496,96,,,,,,,,,,,,,,,,,,
11.588125,,,,,,,,,1496,307,,,,,,,,,,,,
11.669897,,,,,,,1536,0,,,,,,,,,,,,,,
11.679322,,,,,,,,,1544,303,,,,,,,,,,,,
11.679433,,,1544,97,,,,,,,,,,,,,,,,,,
11.683275,,,,,,,,,,,4510,-431,0,0,0,560,-3,37,638682351770000000,-1,0,-152000
11.683386,1544,337,,,,,,,,,,,,,,,,,,,,
11.685891,,,,,1544,478,,,,,,,,,,,,,,,,
11.775375,1592,336,,,,,,,,,,,,,,,,,,,,
11.776162,,,,,1592,472,,,,,,,,,,,,,,,,
11.779653,,,1592,105,,,,,,,,,,,,,,,,,,
11.781276,,,,,,,,,1592,307,,,,,,,,,,,,
11.792278,,,,,,,,,,,4512,-432,0,0,0,560,-3,37,638682351770000000,-1,0,-152000
11.858274,,,,,,,,,,,4512,-432,0,0,0,560,-3,37,638682351770000000,-1,0,-152000
11.871321,,,1640,96,,,,,,,,,,,,,,,,,,
11.872346,,,,,,,,,1640,308,,,,,,,,,,,,
11.872682,,,,,,,1640,0,,,,,,,,,,,,,,
11.875519,1640,336,,,,,,,,,,,,,,,,,,,,
11.876932,,,,,1640,474,,,,,,,,,,,,,,,,
