sessionNumber,PdoaFirst,PdoaSecond,PdoaThird,AoAElevation,AoAAzimuth,Distance,x,y,z,DstPdoaFirst,DstPdoaSecond,DstPdoaThird,RSSI,timestamp
107263,-193.69,-1.38,195.07,-89.63,90.0,788,-5,-787,0,0.0,0.0,0.0,0.0,1720783119677
107264,-198.46,-1.95,200.42,-89.5,90.0,788,-6,-787,0,0.0,0.0,0.0,0.0,1720783119727
107265,-189.57,1.0,188.57,-89.72,-90.0,788,3,-787,0,0.0,0.0,0.0,0.0,1720783119778
107266,-209.33,0.4,208.93,-89.89,-90.0,786,1,-785,0,0.0,0.0,0.0,0.0,1720783119828
107267,-189.72,-3.04,192.76,-89.19,90.0,789,-11,-788,0,0.0,0.0,0.0,0.0,1720783119879
107268,-200.33,-0.22,200.56,-89.93,90.0,788,0,-787,0,0.0,0.0,0.0,0.0,1720783119929
107270,-193.72,8.4,185.31,-87.78,-90.0,791,30,-790,0,0.0,0.0,0.0,0.0,1720783120027
107271,-231.59,23.96,207.63,-84.59,-90.0,788,74,-784,0,0.0,0.0,0.0,0.0,1720783120077
107272,-210.66,10.62,200.04,-87.42,-90.0,787,35,-786,0,0.0,0.0,0.0,0.0,1720783120127
107274,-211.92,13.7,198.22,-86.67,-90.0,788,45,-786,0,0.0,0.0,0.0,0.0,1720783120227
107275,-224.57,12.38,212.19,-87.17,-90.0,788,38,-787,0,0.0,0.0,0.0,0.0,1720783120277
107276,-218.44,12.85,205.58,-86.98,-90.0,788,41,-786,0,0.0,0.0,0.0,0.0,1720783120326
107277,-223.0,20.12,202.88,-85.31,-90.0,787,64,-784,0,0.0,0.0,0.0,0.0,1720783120379
107279,-216.84,5.23,211.61,-88.77,-90.0,784,16,-783,0,0.0,0.0,0.0,0.0,1720783120477
107280,-208.48,12.12,196.36,-87.02,-90.0,787,40,-785,0,0.0,0.0,0.0,0.0,1720783120530
107281,-201.22,-2.52,203.75,-89.37,90.0,786,-8,-785,0,0.0,0.0,0.0,0.0,1720783120577
107282,-211.56,5.42,206.14,-88.7,-90.0,787,17,-786,0,0.0,0.0,0.0,0.0,1720783120627
107283,-222.29,9.27,213.01,-87.87,-90.0,787,29,-786,0,0.0,0.0,0.0,0.0,1720783120679
107285,-220.73,12.42,208.3,-87.11,-90.0,786,39,-785,0,0.0,0.0,0.0,0.0,1720783120778
107286,-199.37,-2.36,201.73,-89.4,90.0,788,-8,-787,0,0.0,0.0,0.0,0.0,1720783120829
107289,-199.79,-3.16,202.95,-89.2,90.0,787,-10,-786,0,0.0,0.0,0.0,0.0,1720783120977
107290,-205.55,5.43,200.11,-88.65,-90.0,786,18,-785,0,0.0,0.0,0.0,0.0,1720783121028
107291,-189.28,-11.57,200.86,-87.04,90.0,788,-40,-786,0,0.0,0.0,0.0,0.0,1720783121076
107292,-175.17,-4.15,179.32,-88.82,90.0,790,-16,-789,0,0.0,0.0,0.0,0.0,1720783121129
107293,-216.4,13.11,203.28,-86.89,-90.0,786,42,-784,0,0.0,0.0,0.0,0.0,1720783121179
107294,-187.81,-10.39,198.21,-87.31,90.0,787,-36,-786,0,0.0,0.0,0.0,0.0,1720783121229
107295,-208.99,10.7,198.29,-87.38,-90.0,790,36,-789,0,0.0,0.0,0.0,0.0,1720783121279
107296,-223.8,11.01,212.79,-87.48,-90.0,787,34,-786,0,0.0,0.0,0.0,0.0,1720783121330
107297,-210.66,3.37,207.28,-89.18,-90.0,787,11,-786,0,0.0,0.0,0.0,0.0,1720783121377
107298,-203.16,-1.1,204.26,-89.72,90.0,784,-3,-783,0,0.0,0.0,0.0,0.0,1720783121429
107299,-207.4,-1.76,209.16,-89.57,90.0,786,-5,-785,0,0.0,0.0,0.0,0.0,1720783121479
107300,-188.97,0.39,188.58,-89.88,-90.0,789,1,-788,0,0.0,0.0,0.0,0.0,1720783121528
107301,-204.44,5.7,198.74,-88.58,-90.0,787,19,-786,0,0.0,0.0,0.0,0.0,1720783121579
107302,-201.0,16.94,184.06,-85.63,-90.0,788,60,-785,0,0.0,0.0,0.0,0.0,1720783121630
107303,-198.72,6.61,192.1,-88.3,-90.0,788,23,-787,0,0.0,0.0,0.0,0.0,1720783121679
107304,-186.52,-10.07,196.6,-87.38,90.0,786,-35,-785,0,0.0,0.0,0.0,0.0,1720783121728
107305,-202.49,-5.53,208.03,-88.65,90.0,788,-18,-787,0,0.0,0.0,0.0,0.0,1720783121779
107306,-220.36,-5.27,225.64,-88.81,90.0,92,-1,-91,0,0.0,0.0,0.0,0.0,1720783121829
107307,-200.08,3.03,197.04,-89.23,-90.0,787,10,-786,0,0.0,0.0,0.0,0.0,1720783121880
107308,-190.88,-16.43,207.32,-85.9,90.0,788,-56,-785,0,0.0,0.0,0.0,0.0,1720783121930
107310,-178.98,-7.96,186.95,-87.83,90.0,788,-29,-787,0,0.0,0.0,0.0,0.0,1720783122028
107311,-203.45,-8.46,211.91,-87.96,90.0,785,-27,-784,0,0.0,0.0,0.0,0.0,1720783122078
107312,-185.73,-10.6,196.34,-87.23,90.0,787,-38,-786,0,0.0,0.0,0.0,0.0,1720783122129
107313,-203.24,0.37,202.86,-89.89,-90.0,786,1,-785,0,0.0,0.0,0.0,0.0,1720783122177
107315,-197.83,-8.14,205.98,-87.98,90.0,787,-27,-786,0,0.0,0.0,0.0,0.0,1720783122278
107316,-217.38,10.24,207.14,-87.59,-90.0,786,33,-785,0,0.0,0.0,0.0,0.0,1720783122328
107317,-199.11,-8.91,208.02,-87.81,90.0,787,-30,-786,0,0.0,0.0,0.0,0.0,1720783122380
107319,-214.37,-0.19,214.57,-89.94,90.0,786,0,-785,0,0.0,0.0,0.0,0.0,1720783122477
107320,-189.75,-15.89,205.64,-86.0,90.0,89,-6,-88,0,0.0,0.0,0.0,0.0,1720783122528
107321,-212.62,-2.0,214.62,-89.52,90.0,786,-6,-785,0,0.0,0.0,0.0,0.0,1720783122577
107322,-186.99,-23.55,210.54,-84.13,90.0,788,-80,-783,0,0.0,0.0,0.0,0.0,1720783122628
107323,-208.12,-6.05,214.18,-88.56,90.0,784,-19,-783,0,0.0,0.0,0.0,0.0,1720783122679
107324,-180.44,-10.76,191.21,-87.11,90.0,788,-39,-786,0,0.0,0.0,0.0,0.0,1720783122728
107325,-200.74,-17.1,217.84,-85.94,90.0,785,-55,-783,0,0.0,0.0,0.0,0.0,1720783122779
107326,-210.37,3.44,206.92,-89.17,-90.0,787,11,-786,0,0.0,0.0,0.0,0.0,1720783122829
107327,-190.05,-18.43,208.49,-85.4,90.0,786,-63,-783,0,0.0,0.0,0.0,0.0,1720783122878
107328,-211.39,-8.07,219.47,-88.13,90.0,785,-25,-784,0,0.0,0.0,0.0,0.0,1720783122928
107329,-171.96,-22.53,194.5,-83.91,90.0,785,-83,-780,0,0.0,0.0,0.0,0.0,1720783122979
107330,-215.93,-6.42,222.36,-88.53,90.0,788,-20,-787,0,0.0,0.0,0.0,0.0,1720783123030
107331,-194.39,-26.78,221.17,-83.62,90.0,784,-87,-779,0,0.0,0.0,0.0,0.0,1720783123079
107332,-207.56,1.58,205.97,-89.6,-90.0,789,5,-788,0,0.0,0.0,0.0,0.0,1720783123130
107333,-211.29,1.66,209.62,-89.59,-90.0,786,5,-785,0,0.0,0.0,0.0,0.0,1720783123180
107334,-198.31,-12.9,211.21,-86.86,90.0,783,-42,-781,0,0.0,0.0,0.0,0.0,1720783123228
107335,-186.56,-1.36,187.92,-89.62,90.0,787,-5,-786,0,0.0,0.0,0.0,0.0,1720783123280
107336,-217.66,0.07,217.58,-89.97,-90.0,785,0,-784,0,0.0,0.0,0.0,0.0,1720783123330
107338,-213.93,-8.72,222.66,-88.0,90.0,785,-27,-784,0,0.0,0.0,0.0,0.0,1720783123430
107341,-201.29,-6.07,207.36,-88.51,90.0,787,-20,-786,0,0.0,0.0,0.0,0.0,1720783123581
107342,-184.45,-32.85,217.3,-81.92,90.0,786,-110,-778,0,0.0,0.0,0.0,0.0,1720783123630
107344,-216.59,-10.36,226.96,-87.67,90.0,785,-31,-784,0,0.0,0.0,0.0,0.0,1720783123729
107345,-200.34,-13.14,213.48,-86.84,90.0,784,-43,-782,0,0.0,0.0,0.0,0.0,1720783123781
107346,-195.62,-29.47,225.1,-83.07,90.0,786,-94,-780,0,0.0,0.0,0.0,0.0,1720783123829
107347,-199.5,-7.46,206.97,-88.16,90.0,783,-25,-782,0,0.0,0.0,0.0,0.0,1720783123880
107348,-207.43,-6.76,214.19,-88.39,90.0,784,-22,-783,0,0.0,0.0,0.0,0.0,1720783123930
107349,-208.44,-19.79,228.24,-85.5,90.0,784,-61,-781,0,0.0,0.0,0.0,0.0,1720783123979
107350,-190.71,-24.33,215.04,-84.05,90.0,786,-81,-781,0,0.0,0.0,0.0,0.0,1720783124030
107351,-185.9,-10.59,196.49,-87.25,90.0,786,-37,-785,0,0.0,0.0,0.0,0.0,1720783124080
107352,-198.47,-19.45,217.93,-85.36,90.0,782,-63,-779,0,0.0,0.0,0.0,0.0,1720783124130
107353,-177.25,-26.0,203.26,-83.23,90.0,787,-92,-781,0,0.0,0.0,0.0,0.0,1720783124178
107355,-191.54,-27.54,219.08,-83.36,90.0,784,-90,-778,0,0.0,0.0,0.0,0.0,1720783124279
107357,-189.19,-13.7,202.89,-86.52,90.0,786,-47,-784,0,0.0,0.0,0.0,0.0,1720783124380
107358,-185.49,-30.12,215.61,-82.57,90.0,786,-101,-779,0,0.0,0.0,0.0,0.0,1720783124432
107359,-180.19,-34.71,214.9,-81.33,90.0,781,-117,-772,0,0.0,0.0,0.0,0.0,1720783124479
107360,-192.3,-20.55,212.86,-84.96,90.0,783,-68,-779,0,0.0,0.0,0.0,0.0,1720783124530
107361,-193.02,-23.61,216.64,-84.28,90.0,782,-77,-778,0,0.0,0.0,0.0,0.0,1720783124579
107362,-195.07,-27.31,222.38,-83.52,90.0,782,-88,-777,0,0.0,0.0,0.0,0.0,1720783124630
107363,-190.18,-22.79,212.98,-84.39,90.0,781,-76,-777,0,0.0,0.0,0.0,0.0,1720783124680
107364,-189.93,-32.8,222.73,-82.15,90.0,783,-106,-775,0,0.0,0.0,0.0,0.0,1720783124728
107365,-198.49,-16.41,214.9,-86.05,90.0,781,-53,-779,0,0.0,0.0,0.0,0.0,1720783124778
107366,-216.13,-21.58,237.72,-85.27,90.0,787,-64,-784,0,0.0,0.0,0.0,0.0,1720783124830
107369,-211.42,-25.95,237.38,-84.26,90.0,784,-78,-780,0,0.0,0.0,0.0,0.0,1720783124981
107370,-195.13,-22.75,217.89,-84.53,90.0,784,-74,-780,0,0.0,0.0,0.0,0.0,1720783125029
107372,-203.47,-22.24,225.72,-84.86,90.0,784,-70,-780,0,0.0,0.0,0.0,0.0,1720783125129
107373,-198.76,-18.59,217.36,-85.56,90.0,784,-60,-781,0,0.0,0.0,0.0,0.0,1720783125179
107375,-177.46,-41.34,218.81,-79.75,90.0,782,-139,-769,0,0.0,0.0,0.0,0.0,1720783125281
107376,-182.46,-23.54,206.01,-84.0,90.0,785,-82,-780,0,0.0,0.0,0.0,0.0,1720783125331
107377,-215.55,-21.96,237.52,-85.18,90.0,783,-65,-780,0,0.0,0.0,0.0,0.0,1720783125382
107379,-195.14,-23.59,218.73,-84.35,90.0,784,-77,-780,0,0.0,0.0,0.0,0.0,1720783125480
107380,-191.84,-26.68,218.52,-83.56,90.0,782,-87,-777,0,0.0,0.0,0.0,0.0,1720783125528
107381,-188.53,-31.5,220.04,-82.38,90.0,783,-103,-776,0,0.0,0.0,0.0,0.0,1720783125580
107382,-181.21,-39.8,221.02,-80.26,90.0,785,-132,-773,0,0.0,0.0,0.0,0.0,1720783125631
107383,-206.35,-16.1,222.46,-86.26,90.0,783,-51,-781,0,0.0,0.0,0.0,0.0,1720783125679
107384,-190.46,-31.61,222.07,-82.42,90.0,782,-103,-775,0,0.0,0.0,0.0,0.0,1720783125731
107385,-188.6,-33.71,222.32,-81.9,90.0,782,-110,-774,0,0.0,0.0,0.0,0.0,1720783125781
107386,-165.78,-39.47,205.25,-79.54,90.0,785,-142,-771,0,0.0,0.0,0.0,0.0,1720783125831
107387,-186.02,-25.46,211.49,-83.65,90.0,783,-86,-778,0,0.0,0.0,0.0,0.0,1720783125882
107389,-192.65,-21.83,214.48,-84.68,90.0,782,-72,-778,0,0.0,0.0,0.0,0.0,1720783125979
107391,-165.68,-45.98,211.67,-78.07,90.0,784,-162,-767,0,0.0,0.0,0.0,0.0,1720783126081
107392,-199.02,-30.95,229.97,-82.86,90.0,782,-97,-775,0,0.0,0.0,0.0,0.0,1720783126130
107393,-174.64,-39.67,214.31,-79.97,90.0,785,-136,-773,0,0.0,0.0,0.0,0.0,1720783126179
107395,-189.6,-32.07,221.68,-82.29,90.0,782,-104,-774,0,0.0,0.0,0.0,0.0,1720783126279
107396,-207.02,-31.47,238.5,-83.01,90.0,782,-95,-776,0,0.0,0.0,0.0,0.0,1720783126329
107397,-205.35,-30.09,235.45,-83.25,90.0,781,-91,-775,0,0.0,0.0,0.0,0.0,1720783126382
107398,-208.58,-31.2,239.78,-83.11,90.0,782,-93,-776,0,0.0,0.0,0.0,0.0,1720783126433
107399,-204.26,-41.0,245.27,-81.01,90.0,783,-122,-773,0,0.0,0.0,0.0,0.0,1720783126481
107400,-192.3,-29.04,221.35,-83.05,90.0,784,-94,-778,0,0.0,0.0,0.0,0.0,1720783126531
107401,-169.52,-50.24,219.77,-77.38,90.0,782,-170,-763,0,0.0,0.0,0.0,0.0,1720783126579
107402,-181.04,-43.41,224.45,-79.48,90.0,782,-142,-768,0,0.0,0.0,0.0,0.0,1720783126631
107403,-173.96,-53.86,227.82,-76.91,90.0,781,-176,-760,0,0.0,0.0,0.0,0.0,1720783126681
107404,-194.71,-35.24,229.95,-81.8,90.0,782,-111,-774,0,0.0,0.0,0.0,0.0,1720783126730
107405,-203.28,-43.08,246.37,-80.56,90.0,785,-128,-774,0,0.0,0.0,0.0,0.0,1720783126781
107407,-200.06,-36.76,236.82,-81.69,90.0,782,-113,-773,0,0.0,0.0,0.0,0.0,1720783126881
107409,-179.65,-36.92,216.57,-80.82,90.0,782,-124,-771,0,0.0,0.0,0.0,0.0,1720783126981
107411,-175.95,-54.49,230.45,-76.91,90.0,781,-176,-760,0,0.0,0.0,0.0,0.0,1720783127081
107412,-166.06,-47.9,213.96,-77.67,90.0,780,-166,-762,0,0.0,0.0,0.0,0.0,1720783127131
107413,-188.53,-35.7,224.23,-81.46,90.0,782,-116,-773,0,0.0,0.0,0.0,0.0,1720783127181
107414,-195.73,-42.67,238.41,-80.32,90.0,780,-131,-768,0,0.0,0.0,0.0,0.0,1720783127231
107415,-177.79,-56.57,234.36,-76.61,90.0,780,-180,-758,0,0.0,0.0,0.0,0.0,1720783127282
107416,-182.85,-38.36,221.22,-80.65,90.0,783,-127,-772,0,0.0,0.0,0.0,0.0,1720783127332
107418,-180.29,-44.45,224.75,-79.22,90.0,782,-146,-768,0,0.0,0.0,0.0,0.0,1720783127434
107419,-167.86,-45.6,213.46,-78.28,90.0,783,-159,-766,0,0.0,0.0,0.0,0.0,1720783127483
107420,-182.62,-44.49,227.11,-79.33,90.0,780,-144,-766,0,0.0,0.0,0.0,0.0,1720783127531
107421,-182.9,-50.57,233.48,-78.1,90.0,781,-161,-764,0,0.0,0.0,0.0,0.0,1720783127582
107423,-170.16,-44.91,215.08,-78.57,90.0,782,-154,-766,0,0.0,0.0,0.0,0.0,1720783127681
107425,-199.59,-40.68,240.28,-80.88,90.0,782,-123,-772,0,0.0,0.0,0.0,0.0,1720783127782
107426,-190.28,-45.95,236.24,-79.41,90.0,780,-143,-766,0,0.0,0.0,0.0,0.0,1720783127833
107427,-175.59,-50.54,226.13,-77.69,90.0,780,-166,-762,0,0.0,0.0,0.0,0.0,1720783127881
107428,-169.16,-56.51,225.67,-76.06,90.0,779,-187,-756,0,0.0,0.0,0.0,0.0,1720783127933
107429,-180.48,-42.93,223.41,-79.55,90.0,779,-141,-766,0,0.0,0.0,0.0,0.0,1720783127979
107430,-185.02,-52.04,237.06,-77.93,90.0,779,-162,-761,0,0.0,0.0,0.0,0.0,1720783128031
107431,-190.89,-42.65,233.55,-80.11,90.0,777,-133,-765,0,0.0,0.0,0.0,0.0,1720783128082
107432,-193.99,-43.3,237.29,-80.12,90.0,782,-134,-770,0,0.0,0.0,0.0,0.0,1720783128131
107433,-177.2,-50.16,227.36,-77.86,90.0,779,-163,-761,0,0.0,0.0,0.0,0.0,1720783128181
107434,-174.11,-44.24,218.36,-78.94,90.0,782,-150,-767,0,0.0,0.0,0.0,0.0,1720783128232
107435,-200.37,-44.49,244.87,-80.16,90.0,782,-133,-770,0,0.0,0.0,0.0,0.0,1720783128281
107436,-177.13,-57.84,234.97,-76.32,90.0,778,-183,-755,0,0.0,0.0,0.0,0.0,1720783128333
107437,-170.32,-56.36,226.69,-76.17,90.0,781,-186,-758,0,0.0,0.0,0.0,0.0,1720783128382
107438,-185.74,-50.01,235.75,-78.37,90.0,781,-157,-764,0,0.0,0.0,0.0,0.0,1720783128431
107439,-168.46,-50.7,219.17,-77.22,90.0,780,-172,-760,0,0.0,0.0,0.0,0.0,1720783128483
107440,-193.17,-52.58,245.75,-78.26,90.0,781,-158,-764,0,0.0,0.0,0.0,0.0,1720783128532
107441,-198.12,-44.51,242.64,-80.06,90.0,428,-73,-421,0,0.0,0.0,0.0,0.0,1720783128582
107442,-179.03,-55.72,234.75,-76.86,90.0,783,-178,-762,0,0.0,0.0,0.0,0.0,1720783128631
107443,-160.19,-59.86,220.05,-74.73,90.0,780,-205,-752,0,0.0,0.0,0.0,0.0,1720783128682
107444,-186.45,-48.45,234.9,-78.72,90.0,779,-152,-763,0,0.0,0.0,0.0,0.0,1720783128731
107445,-181.99,-51.1,233.09,-77.95,90.0,782,-163,-764,0,0.0,0.0,0.0,0.0,1720783128783
107446,-179.45,-55.08,234.53,-77.01,90.0,780,-175,-760,0,0.0,0.0,0.0,0.0,1720783128832
107447,-177.21,-56.42,233.64,-76.6,90.0,779,-180,-757,0,0.0,0.0,0.0,0.0,1720783128883
107448,-152.68,-59.89,212.58,-74.13,90.0,778,-212,-748,0,0.0,0.0,0.0,0.0,1720783128933
107449,-175.83,-55.13,230.97,-76.77,90.0,777,-177,-756,0,0.0,0.0,0.0,0.0,1720783128983
107450,-175.46,-60.14,235.6,-75.76,90.0,779,-191,-755,0,0.0,0.0,0.0,0.0,1720783129034
107451,-157.81,-57.26,215.08,-75.09,90.0,779,-200,-752,0,0.0,0.0,0.0,0.0,1720783129081
107452,-168.79,-61.72,230.52,-75.0,90.0,781,-202,-754,0,0.0,0.0,0.0,0.0,1720783129132
107453,-180.02,-57.53,237.55,-76.56,90.0,780,-181,-758,0,0.0,0.0,0.0,0.0,1720783129182
107454,-190.4,-54.93,245.34,-77.67,90.0,781,-166,-762,0,0.0,0.0,0.0,0.0,1720783129230
107455,-176.21,-54.54,230.76,-76.92,90.0,782,-176,-761,0,0.0,0.0,0.0,0.0,1720783129283
107456,-182.44,-54.92,237.37,-77.22,90.0,779,-172,-759,0,0.0,0.0,0.0,0.0,1720783129334
107457,-186.93,-49.83,236.77,-78.47,90.0,779,-155,-763,0,0.0,0.0,0.0,0.0,1720783129382
107458,-190.23,-55.72,245.95,-77.51,90.0,781,-168,-762,0,0.0,0.0,0.0,0.0,1720783129434
107459,-185.87,-55.04,240.92,-77.39,90.0,779,-170,-760,0,0.0,0.0,0.0,0.0,1720783129483
107460,-164.42,-59.76,224.18,-75.07,90.0,780,-200,-753,0,0.0,0.0,0.0,0.0,1720783129532
107462,-169.45,-57.92,227.37,-75.8,90.0,780,-191,-756,0,0.0,0.0,0.0,0.0,1720783129634
107463,-170.24,-64.92,235.16,-74.48,90.0,779,-208,-750,0,0.0,0.0,0.0,0.0,1720783129682
107464,-189.5,-57.98,247.48,-77.04,90.0,777,-174,-757,0,0.0,0.0,0.0,0.0,1720783129731
107465,-163.95,-61.08,225.03,-74.77,90.0,781,-205,-753,0,0.0,0.0,0.0,0.0,1720783129784
107466,-168.09,-70.08,238.18,-73.35,90.0,777,-222,-744,0,0.0,0.0,0.0,0.0,1720783129833
107467,-183.63,-60.94,244.58,-76.14,90.0,779,-186,-756,0,0.0,0.0,0.0,0.0,1720783129882
107468,-195.43,-59.25,254.68,-77.14,90.0,780,-173,-760,0,0.0,0.0,0.0,0.0,1720783129933
107469,-186.45,-60.21,246.67,-76.45,90.0,779,-182,-757,0,0.0,0.0,0.0,0.0,1720783129980
107470,-196.54,-57.69,254.23,-77.5,90.0,778,-168,-759,0,0.0,0.0,0.0,0.0,1720783130033
107471,-184.85,-61.87,246.72,-76.04,90.0,779,-187,-755,0,0.0,0.0,0.0,0.0,1720783130083
107472,-158.62,-63.16,221.78,-73.94,90.0,781,-216,-750,0,0.0,0.0,0.0,0.0,1720783130131
107473,-176.75,-63.34,240.09,-75.25,90.0,782,-199,-756,0,0.0,0.0,0.0,0.0,1720783130181
107474,-157.05,-65.84,222.89,-73.28,90.0,776,-223,-743,0,0.0,0.0,0.0,0.0,1720783130234
107475,-171.87,-67.57,239.45,-74.1,90.0,776,-212,-746,0,0.0,0.0,0.0,0.0,1720783130284
107476,-194.17,-63.23,257.41,-76.35,90.0,781,-184,-758,0,0.0,0.0,0.0,0.0,1720783130332
107477,-158.45,-69.02,227.48,-72.77,90.0,778,-230,-743,0,0.0,0.0,0.0,0.0,1720783130384
107478,-140.8,-64.26,205.07,-72.15,90.0,776,-237,-738,0,0.0,0.0,0.0,0.0,1720783130434
107481,-173.53,-63.14,236.67,-75.06,90.0,778,-200,-751,0,0.0,0.0,0.0,0.0,1720783130583
107482,-187.97,-59.18,247.15,-76.73,90.0,780,-179,-759,0,0.0,0.0,0.0,0.0,1720783130631
107483,-160.02,-66.58,226.61,-73.38,90.0,777,-222,-744,0,0.0,0.0,0.0,0.0,1720783130683
107484,-179.93,-64.97,244.9,-75.15,90.0,778,-199,-752,0,0.0,0.0,0.0,0.0,1720783130733
107485,-161.6,-66.21,227.82,-73.57,90.0,778,-220,-746,0,0.0,0.0,0.0,0.0,1720783130784
107486,-176.33,-67.01,243.35,-74.53,90.0,779,-207,-750,0,0.0,0.0,0.0,0.0,1720783130834
107487,-183.34,-72.9,256.25,-73.96,90.0,778,-214,-747,0,0.0,0.0,0.0,0.0,1720783130883
107488,-161.54,-68.09,229.64,-73.21,90.0,777,-224,-743,0,0.0,0.0,0.0,0.0,1720783130932
107489,-160.42,-70.19,230.61,-72.71,90.0,779,-231,-743,0,0.0,0.0,0.0,0.0,1720783130984
107490,-166.35,-69.59,235.94,-73.31,90.0,778,-223,-745,0,0.0,0.0,0.0,0.0,1720783131034
107491,-183.65,-70.77,254.43,-74.35,90.0,780,-210,-751,0,0.0,0.0,0.0,0.0,1720783131083
107492,-174.14,-70.1,244.25,-73.8,90.0,779,-217,-748,0,0.0,0.0,0.0,0.0,1720783131134
107494,-173.42,-70.89,244.31,-73.6,90.0,779,-219,-747,0,0.0,0.0,0.0,0.0,1720783131232
107499,-161.02,-74.49,235.52,-71.96,90.0,778,-240,-739,0,0.0,0.0,0.0,0.0,1720783131485
107500,-177.81,-68.88,246.7,-74.29,90.0,778,-210,-748,0,0.0,0.0,0.0,0.0,1720783131533
107501,-170.14,-81.2,251.35,-71.53,90.0,777,-246,-736,0,0.0,0.0,0.0,0.0,1720783131584
107502,-167.22,-74.42,241.65,-72.5,90.0,779,-234,-742,0,0.0,0.0,0.0,0.0,1720783131634
107504,-147.07,-77.47,224.54,-70.13,90.0,778,-264,-731,0,0.0,0.0,0.0,0.0,1720783131732
107505,-170.67,-75.91,246.59,-72.5,90.0,780,-234,-743,0,0.0,0.0,0.0,0.0,1720783131786
107506,-179.53,-78.04,257.58,-72.8,90.0,778,-230,-743,0,0.0,0.0,0.0,0.0,1720783131834
107507,-149.24,-82.78,232.02,-69.37,90.0,777,-273,-727,0,0.0,0.0,0.0,0.0,1720783131883
107508,-172.68,-74.54,247.22,-72.89,90.0,777,-228,-742,0,0.0,0.0,0.0,0.0,1720783131935
107509,-192.49,-73.67,266.17,-74.44,90.0,776,-208,-747,0,0.0,0.0,0.0,0.0,1720783131984
107512,-154.25,-78.98,233.23,-70.54,90.0,778,-259,-733,0,0.0,0.0,0.0,0.0,1720783132133
107513,-167.96,-79.89,247.86,-71.58,90.0,775,-244,-735,0,0.0,0.0,0.0,0.0,1720783132185
107514,-177.14,-84.32,261.47,-71.57,90.0,777,-245,-737,0,0.0,0.0,0.0,0.0,1720783132235
107515,-157.52,-79.22,236.75,-70.8,90.0,779,-256,-735,0,0.0,0.0,0.0,0.0,1720783132285
107516,-181.49,-71.9,253.39,-74.01,90.0,776,-213,-745,0,0.0,0.0,0.0,0.0,1720783132333
107517,-164.66,-75.14,239.8,-72.15,90.0,778,-238,-740,0,0.0,0.0,0.0,0.0,1720783132385
107518,-180.48,-75.55,256.03,-73.3,90.0,775,-222,-742,0,0.0,0.0,0.0,0.0,1720783132434
107519,-164.05,-74.66,238.72,-72.18,90.0,777,-237,-739,0,0.0,0.0,0.0,0.0,1720783132483
107520,-175.54,-79.28,254.82,-72.29,90.0,776,-236,-739,0,0.0,0.0,0.0,0.0,1720783132533
107521,-183.81,-75.33,259.15,-73.57,90.0,777,-219,-745,0,0.0,0.0,0.0,0.0,1720783132584
107523,-171.77,-81.8,253.58,-71.56,90.0,775,-245,-735,0,0.0,0.0,0.0,0.0,1720783132684
107524,-164.65,-84.88,249.53,-70.44,90.0,774,-259,-729,0,0.0,0.0,0.0,0.0,1720783132734
107525,-171.53,-84.88,256.41,-71.03,90.0,774,-251,-731,0,0.0,0.0,0.0,0.0,1720783132782
107528,-167.81,-87.6,255.42,-70.26,90.0,775,-261,-729,0,0.0,0.0,0.0,0.0,1720783132932
107529,-172.92,-79.74,252.67,-72.0,90.0,775,-239,-737,0,0.0,0.0,0.0,0.0,1720783132984
107530,-184.36,-82.11,266.47,-72.48,90.0,777,-233,-740,0,0.0,0.0,0.0,0.0,1720783133035
107531,-154.78,-87.14,241.93,-69.16,90.0,774,-275,-723,0,0.0,0.0,0.0,0.0,1720783133083
107542,-166.74,-87.69,254.44,-70.15,90.0,777,-263,-730,0,0.0,0.0,0.0,0.0,1720783133634
107543,-168.34,-86.3,254.65,-70.52,90.0,775,-258,-730,0,0.0,0.0,0.0,0.0,1720783133683
107544,-169.29,-85.87,255.16,-70.67,90.0,775,-256,-731,0,0.0,0.0,0.0,0.0,1720783133735
107545,-180.87,-84.17,265.04,-71.88,90.0,775,-241,-736,0,0.0,0.0,0.0,0.0,1720783133785
107546,-160.31,-81.93,242.24,-70.57,90.0,774,-257,-729,0,0.0,0.0,0.0,0.0,1720783133834
107547,-169.39,-83.46,252.85,-71.09,90.0,775,-251,-733,0,0.0,0.0,0.0,0.0,1720783133886
107549,-180.43,-79.1,259.53,-72.69,90.0,776,-230,-740,0,0.0,0.0,0.0,0.0,1720783133982
107550,-163.74,-90.71,254.45,-69.39,90.0,775,-272,-725,0,0.0,0.0,0.0,0.0,1720783134035
107551,-182.26,-88.4,270.67,-71.31,90.0,775,-248,-734,0,0.0,0.0,0.0,0.0,1720783134084
107552,-148.02,-90.37,238.4,-67.93,90.0,775,-291,-718,0,0.0,0.0,0.0,0.0,1720783134134
107553,-158.3,-91.75,250.05,-68.72,90.0,775,-281,-722,0,0.0,0.0,0.0,0.0,1720783134183
107554,-152.14,-92.33,244.47,-68.02,90.0,776,-290,-719,0,0.0,0.0,0.0,0.0,1720783134236
107555,-166.54,-84.79,251.34,-70.62,90.0,777,-257,-732,0,0.0,0.0,0.0,0.0,1720783134282
107557,-175.78,-89.9,265.68,-70.56,90.0,777,-258,-732,0,0.0,0.0,0.0,0.0,1720783134386
